state,district,forecast_month,forecast,pi_low,pi_high,last_month,last_value
Maharashtra,Ahmed Nagar,2026-01-01,6.279296875,3.6174349501954484,8.941158799804551,2025-12-01,7
Maharashtra,Ahmednagar,2025-02-01,368.0,368.0,368.0,2025-01-01,368
Maharashtra,Akola,2026-01-01,125.82470703125,80.55788292473727,171.09153113776273,2025-12-01,126
Maharashtra,Amravati,2026-01-01,175.8046875,92.37496218809106,259.23441281190895,2025-12-01,163
Maharashtra,Aurangabad,2026-01-01,400.80712890625,130.55241111261375,671.0618466998862,2025-12-01,382
Maharashtra,Beed,2026-01-01,234.8369140625,15.82063668961456,453.85319143538544,2025-12-01,236
Maharashtra,Bhandara,2026-01-01,59.99658203125,36.98346734375325,83.00969671874675,2025-12-01,63
Maharashtra,Bid,2026-01-01,18.6982421875,0.0,37.551770018967794,2025-12-01,13
Maharashtra,Buldana,2026-01-01,33.6142578125,22.044417137094648,45.18409848790535,2025-12-01,33
Maharashtra,Buldhana,2026-01-01,170.2509765625,63.759779987994364,276.74217313700564,2025-12-01,159
Maharashtra,Chandrapur,2026-01-01,99.2666015625,39.23749058862791,159.2957125363721,2025-12-01,93
Maharashtra,Chatrapati Sambhaji Nagar,2026-01-01,6.9677734375,0.0,14.42605400520275,2025-12-01,10
Maharashtra,Chhatrapati Sambhajinagar,2026-01-01,19.9052734375,0.5711949287817646,39.239351946218235,2025-12-01,13
Maharashtra,Dharashiv,2026-01-01,6.8447265625,2.0026929534531357,11.686760171546865,2025-12-01,8
Maharashtra,Dhule,2026-01-01,300.375,55.4758779921209,545.2741220078791,2025-12-01,305
Maharashtra,Gadchiroli,2026-01-01,75.3564453125,41.162982301680806,109.54990832331919,2025-12-01,66
Maharashtra,Gondia,2026-01-01,1.640625,0.48878852459713906,2.792461475402861,2025-12-01,2
Maharashtra,Gondiya,2026-01-01,84.298828125,61.51462085854733,107.08303539145267,2025-12-01,85
Maharashtra,Gondiya *,2025-12-01,1.9453125,0.0,4.781086350449252,2025-11-01,1
Maharashtra,Hingoli,2026-01-01,119.58837890625,0.0,373.4806344518642,2025-12-01,119
Maharashtra,Jalgaon,2026-01-01,375.64990234375,192.27414710726796,559.0256575802321,2025-12-01,358
Maharashtra,Jalna,2026-01-01,184.52099609375,99.02556612120696,270.01642606629304,2025-12-01,163
Maharashtra,Kolhapur,2026-01-01,209.9677734375,126.5190968268632,293.41645004813677,2025-12-01,189
Maharashtra,Latur,2026-01-01,216.35205078125,101.78742200193552,330.9166795605645,2025-12-01,195
Maharashtra,Mumbai,2026-01-01,391.2412109375,243.80323030393146,538.6791915710685,2025-12-01,378
Maharashtra,Mumbai City,2026-01-01,78.21875,48.2341656615436,108.2033343384564,2025-12-01,76
Maharashtra,Mumbai Suburban,2026-01-01,295.40966796875,0.0,707.1601187832648,2025-12-01,278
Maharashtra,Mumbai( Sub Urban ),2026-01-01,10.81103515625,0.0,22.308985154602457,2025-12-01,10
Maharashtra,Nagpur,2026-01-01,303.3310546875,156.53163818183916,450.1304711931608,2025-12-01,295
Maharashtra,Nanded,2026-01-01,255.98046875,55.198755511293456,456.7621819887065,2025-12-01,240
Maharashtra,Nandurbar,2026-01-01,207.744140625,0.0,423.7495139192756,2025-12-01,187
Maharashtra,Nandurbar *,2026-01-01,4.26708984375,1.4229674092030353,7.111212278296964,2025-12-01,5
Maharashtra,Nashik,2026-01-01,577.49169921875,287.3433264603931,867.6400719771069,2025-12-01,575
Maharashtra,Osmanabad,2026-01-01,116.8681640625,75.85195120974619,157.88437691525382,2025-12-01,117
Maharashtra,Palghar,2026-01-01,266.9931640625,125.2780329090769,408.7082952159231,2025-12-01,252
Maharashtra,Parbhani,2026-01-01,167.88134765625,102.59071803386189,233.1719772786381,2025-12-01,172
Maharashtra,Pune,2026-01-01,765.03369140625,395.84341796570715,1134.2239648467928,2025-12-01,768
Maharashtra,Raigad,2026-01-01,56.2236328125,0.0,135.3958997939672,2025-12-01,54
Maharashtra,Raigarh,2026-01-01,158.04345703125,110.00131385835212,206.08560020414788,2025-12-01,156
Maharashtra,Raigarh(MH),2026-01-01,2.875,1.204118764674131,4.545881235325869,2025-12-01,3
Maharashtra,Ratnagiri,2026-01-01,69.68408203125,31.583798159977142,107.78436590252286,2025-12-01,62
Maharashtra,Sangli,2026-01-01,192.0859375,66.86106291850935,317.31081208149067,2025-12-01,187
Maharashtra,Satara,2026-01-01,130.12939453125,58.49707151120414,201.76171755129587,2025-12-01,129
Maharashtra,Sindhudurg,2026-01-01,36.36474609375,27.48457204421318,45.24492014328682,2025-12-01,38
Maharashtra,Solapur,2026-01-01,281.52978515625,147.61278071528568,415.4467895972143,2025-12-01,261
Maharashtra,Thane,2026-01-01,770.15869140625,0.0,1716.9535807681987,2025-12-01,732
Maharashtra,Wardha,2026-01-01,58.5439453125,26.657534253678442,90.43035637132155,2025-12-01,56
Maharashtra,Washim,2026-01-01,53.810546875,0.0,118.12792137468236,2025-12-01,39
Maharashtra,Washim *,2026-01-01,1.5,0.0,3.582966210790304,2025-12-01,1
Maharashtra,Yavatmal,2026-01-01,173.75048828125,64.65248790641627,282.84848865608376,2025-12-01,155
Manipur,Bishnupur,2026-01-01,24.8115234375,1.8724809753260772,47.75056589967392,2025-12-01,18
Manipur,Chandel,2026-01-01,12.40771484375,1.0626627388645637,23.752766948635436,2025-12-01,10
Manipur,Churachandpur,2026-01-01,40.35791015625,0.0,196.340220403105,2025-12-01,29
Manipur,Imphal East,2026-01-01,28.0693359375,12.002136734746905,44.136535140253095,2025-12-01,24
Manipur,Imphal West,2026-01-01,27.24755859375,7.780352476404222,46.71476471109578,2025-12-01,21
Manipur,Jiribam,2026-01-01,2.1318359375,0.0,8.135527189723732,2025-12-01,1
Manipur,Kakching,2026-01-01,2.2509765625,0.0,5.591068496611545,2025-12-01,1
Manipur,Pherzawl,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Manipur,Senapati,2026-01-01,32.09521484375,1.516592675019485,62.67383701248052,2025-12-01,21
Manipur,Tamenglong,2026-01-01,35.47900390625,15.08088252696832,55.877125285531676,2025-12-01,38
Manipur,Thoubal,2026-01-01,28.23486328125,15.792210641428657,40.67751592107135,2025-12-01,28
Manipur,Ukhrul,2026-01-01,23.70458984375,0.0,48.96160111926753,2025-12-01,22
Meghalaya,East Garo Hills,2026-01-01,50.59326171875,0.0,303.9596353279702,2025-12-01,56
Meghalaya,East Jaintia Hills,2026-01-01,33.40234375,0.0,261.63354619278095,2025-12-01,24
Meghalaya,East Khasi Hills,2026-01-01,280.6162109375,0.0,1479.329615233657,2025-12-01,323
Meghalaya,Eastern West Khasi Hills,2026-01-01,7.33642578125,0.48014418138959325,14.192707381110406,2025-12-01,10
Meghalaya,Kamrup,2025-02-01,143.0,143.0,143.0,2025-01-01,143
Meghalaya,North Garo Hills,2026-01-01,24.689453125,0.0,181.4855187061374,2025-12-01,19
Meghalaya,Ri Bhoi,2026-01-01,88.5029296875,0.0,473.0150382580131,2025-12-01,85
Meghalaya,South Garo Hills,2026-01-01,50.650390625,0.0,289.1286851153884,2025-12-01,57
Meghalaya,South West Garo Hills,2026-01-01,46.546875,0.0,349.9934942700378,2025-12-01,38
Meghalaya,South West Khasi Hills,2026-01-01,43.7119140625,0.0,195.61021594997538,2025-12-01,66
Meghalaya,West Garo Hills,2026-01-01,123.6630859375,0.0,804.7486879792484,2025-12-01,140
Meghalaya,West Jaintia Hills,2026-01-01,78.4716796875,0.0,568.6979023497015,2025-12-01,74
Meghalaya,West Khasi Hills,2026-01-01,135.025390625,0.0,834.0929180543392,2025-12-01,191
Mizoram,Aizawl,2026-01-01,29.025390625,6.955319906554475,51.09546134344552,2025-12-01,32
Mizoram,Champhai,2026-01-01,14.0380859375,0.0,54.60271643024116,2025-12-01,17
Mizoram,Khawzawl,2025-12-01,2.5,0.0,6.102509389341442,2025-11-01,4
Mizoram,Kolasib,2026-01-01,6.251953125,0.0,13.399727649165435,2025-12-01,6
Mizoram,Lawngtlai,2026-01-01,25.8115234375,0.0,77.15070213080573,2025-12-01,21
Mizoram,Lunglei,2026-01-01,22.294921875,0.0,50.31905267867864,2025-12-01,25
Mizoram,Mamit,2026-01-01,1.3984375,0.0,3.327725031841095,2025-12-01,1
Mizoram,Mammit,2026-01-01,1.26953125,0.1578574568321769,2.381205043167823,2025-12-01,1
Mizoram,Saiha,2026-01-01,9.84814453125,0.0,32.26663703141851,2025-12-01,8
Mizoram,Saitual,2025-09-01,1.25,0.17646378728987422,2.323536212710126,2025-08-01,1
Mizoram,Serchhip,2026-01-01,1.703125,0.0,5.045959198558389,2025-12-01,1
Nagaland,Chumukedima,2026-01-01,6.4873046875,0.0,15.669857188389157,2025-12-01,9
Nagaland,Dimapur,2026-01-01,27.24462890625,0.0,152.1497840900443,2025-12-01,29
Nagaland,Kiphire,2026-01-01,14.52978515625,0.0,35.7064060599399,2025-12-01,17
Nagaland,Kohima,2026-01-01,14.8125,0.0,64.85028851007493,2025-12-01,10
Nagaland,Longleng,2026-01-01,4.81640625,0.0,43.88331199873863,2025-12-01,5
Nagaland,Meluri,2026-01-01,2.25,0.0,4.871008337621678,2025-12-01,2
Nagaland,Mokokchung,2026-01-01,7.38671875,0.0,19.99556335148023,2025-12-01,8
Nagaland,Mon,2026-01-01,33.3837890625,0.0,99.62039077887607,2025-12-01,41
Nagaland,Niuland,2025-12-01,3.0,0.0,7.810404410050707,2025-11-01,5
Nagaland,Noklak,2026-01-01,7.6865234375,0.0,19.836368160320195,2025-12-01,7
Nagaland,Peren,2026-01-01,7.57275390625,0.0,70.73963936164301,2025-12-01,5
Nagaland,Phek,2026-01-01,26.26806640625,0.0,62.167644763870996,2025-12-01,35
Nagaland,Shamator,2026-01-01,3.42919921875,0.0,7.30240890307406,2025-12-01,3
Nagaland,Tseminyu,2026-01-01,1.5,0.2603871572139953,2.7396128427860047,2025-12-01,1
Nagaland,Tuensang,2026-01-01,13.50146484375,0.0,68.66269898647622,2025-12-01,11
Nagaland,Wokha,2026-01-01,6.77294921875,0.0,22.675327438562512,2025-12-01,8
Nagaland,Zunheboto,2026-01-01,10.70947265625,0.0,30.37416902606132,2025-12-01,11
Odisha,ANUGUL,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Odisha,Angul,2026-01-01,93.07958984375,65.48678309218325,120.67239659531675,2025-12-01,88
Odisha,Anugul,2026-01-01,5.8720703125,0.0,11.958166702140995,2025-12-01,8
Odisha,Balangir,2026-01-01,134.693359375,78.51918574669602,190.86753300330398,2025-12-01,121
Odisha,Baleshwar,2026-01-01,23.1748046875,6.13391609680982,40.21569327819018,2025-12-01,20
Odisha,Baleswar,2026-01-01,194.6162109375,126.88140783257252,262.3510140424275,2025-12-01,179
Odisha,Bargarh,2026-01-01,165.3876953125,109.16323693296546,221.61215369203455,2025-12-01,174
Odisha,Baudh,2026-01-01,8.63330078125,2.8130330050121035,14.453568557487896,2025-12-01,10
Odisha,Bhadrak,2026-01-01,142.19091796875,95.94889601361737,188.43293992388263,2025-12-01,133
Odisha,Boudh,2026-01-01,47.67724609375,28.62610652693837,66.72838566056163,2025-12-01,46
Odisha,Cuttack,2026-01-01,155.03759765625,114.36673592872395,195.70845938377605,2025-12-01,153
Odisha,Debagarh,2026-01-01,26.30078125,14.279456685665831,38.322105814334165,2025-12-01,24
Odisha,Dhenkanal,2026-01-01,84.0146484375,56.21401498343705,111.81528189156295,2025-12-01,84
Odisha,Gajapati,2026-01-01,61.38720703125,35.303550826152254,87.47086323634775,2025-12-01,54
Odisha,Ganjam,2026-01-01,206.6455078125,123.12728827203814,290.16372735296187,2025-12-01,182
Odisha,JAJPUR,2026-01-01,65.75048828125,36.16162312641701,95.33935343608299,2025-12-01,60
Odisha,Jagatsinghapur,2026-01-01,57.01904296875,42.552666067812844,71.48541986968715,2025-12-01,57
Odisha,Jagatsinghpur,2026-01-01,14.67333984375,8.034887768374917,21.311791919125085,2025-12-01,13
Odisha,Jajapur,2026-01-01,55.9755859375,23.78658967567639,88.1645821993236,2025-12-01,49
Odisha,Jajpur,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Odisha,Jharsuguda,2026-01-01,32.53955078125,19.85383328645488,45.22526827604512,2025-12-01,29
Odisha,Kalahandi,2026-01-01,140.35009765625,102.58838847196135,178.11180684053863,2025-12-01,145
Odisha,Kandhamal,2026-01-01,100.70361328125,58.49249984220705,142.91472672029295,2025-12-01,89
Odisha,Kendrapara,2026-01-01,119.30615234375,72.43671657494315,166.17558811255685,2025-12-01,124
Odisha,Kendujhar,2026-01-01,161.7265625,107.42833062802136,216.02479437197866,2025-12-01,149
Odisha,Khorda,2026-01-01,120.9072265625,72.05677340929807,169.75767971570193,2025-12-01,108
Odisha,Khordha,2026-01-01,11.54931640625,5.979179895933064,17.119452916566935,2025-12-01,11
Odisha,Koraput,2026-01-01,140.07861328125,93.78994570264653,186.36728085985345,2025-12-01,136
Odisha,Malkangiri,2026-01-01,142.5322265625,100.07682896648517,184.98762415851485,2025-12-01,141
Odisha,Mayurbhanj,2026-01-01,279.94140625,171.50111418361905,388.38169831638095,2025-12-01,265
Odisha,NUAPADA,2025-11-01,2.2109375,0.6047174442147831,3.817157555785217,2025-10-01,2
Odisha,Nabarangapur,2026-01-01,180.498046875,81.81593071124051,279.1801630387595,2025-12-01,149
Odisha,Nabarangpur,2025-02-01,442.0,442.0,442.0,2025-01-01,442
Odisha,Nayagarh,2026-01-01,59.34130859375,15.469141367847065,103.21347581965293,2025-12-01,47
Odisha,Nuapada,2026-01-01,60.24658203125,28.858098185013883,91.63506587748611,2025-12-01,51
Odisha,Puri,2026-01-01,93.107421875,39.70281465331599,146.51202909668402,2025-12-01,76
Odisha,Rayagada,2026-01-01,88.2373046875,32.40725938429109,144.06734999070892,2025-12-01,70
Odisha,Sambalpur,2026-01-01,62.125,10.783937346543397,113.4660626534566,2025-12-01,45
Odisha,Sonapur,2026-01-01,56.552734375,34.91307745192124,78.19239129807876,2025-12-01,56
Odisha,Subarnapur,2026-01-01,13.48583984375,6.753716705466274,20.217962982033725,2025-12-01,12
Odisha,Sundargarh,2026-01-01,15.8681640625,0.0,32.26404891001221,2025-12-01,10
Odisha,Sundergarh,2026-01-01,114.77392578125,78.28939115944056,151.25846040305944,2025-12-01,111
Odisha,jajpur,2026-01-01,2.125,0.0,4.367914770263611,2025-12-01,3
Orissa,Anugul,2026-01-01,2.890625,0.10383049919022769,5.677419500809773,2025-12-01,4
Orissa,Balangir,2026-01-01,10.681640625,1.962637594652671,19.40064365534733,2025-12-01,10
Orissa,Baleshwar,2026-01-01,14.359375,6.756937588208692,21.961812411791307,2025-12-01,16
Orissa,Bargarh,2026-01-01,4.69921875,3.3254606637748503,6.07297683622515,2025-12-01,5
Orissa,Baudh,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Orissa,Bhadrak,2026-01-01,11.3388671875,3.7948851163974293,18.88284925860257,2025-12-01,11
Orissa,Cuttack,2026-01-01,7.10546875,4.8705449795503535,9.340392520449647,2025-12-01,7
Orissa,Debagarh,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Orissa,Dhenkanal,2026-01-01,3.8466796875,1.1472333136024853,6.546126061397515,2025-12-01,4
Orissa,Gajapati,2025-06-01,1.25,0.17646378728987422,2.323536212710126,2025-05-01,1
Orissa,Ganjam,2026-01-01,9.18359375,4.832373848221282,13.534813651778718,2025-12-01,10
Orissa,Jagatsinghapur,2026-01-01,1.75,0.4054510924827306,3.0945489075172694,2025-12-01,2
Orissa,Jajapur,2026-01-01,2.8564453125,0.0,9.02959938435884,2025-12-01,1
Orissa,Jharsuguda,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Orissa,Kalahandi,2026-01-01,1.125,0.32955413908484077,1.9204458609151591,2025-12-01,1
Orissa,Kandhamal,2026-01-01,1.375,0.21058648945943115,2.5394135105405686,2025-12-01,1
Orissa,Kendrapara,2026-01-01,1.228515625,0.22060030371500328,2.2364309462849965,2025-12-01,1
Orissa,Kendrapara *,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Orissa,Kendujhar,2026-01-01,1.953125,0.0,5.27948221288203,2025-12-01,1
Orissa,Khordha,2026-01-01,15.10791015625,2.8386509224530787,27.377169390046923,2025-12-01,11
Orissa,Koraput,2026-01-01,2.5576171875,0.0,8.611432278368225,2025-12-01,2
Orissa,Malkangiri,2025-11-01,1.53125,0.0,3.2793444395443894,2025-10-01,1
Orissa,Mayurbhanj,2025-12-01,1.96875,1.2375658320278446,2.699934167972155,2025-11-01,2
Orissa,Nayagarh,2026-01-01,2.0302734375,0.05398234031250704,4.006564534687493,2025-12-01,2
Orissa,Puri,2026-01-01,6.8193359375,4.838046624371685,8.800625250628315,2025-12-01,7
Orissa,Rayagada,2026-01-01,5.16015625,3.1116036612540188,7.208708838745981,2025-12-01,5
Orissa,Sambalpur,2026-01-01,2.0,0.0,4.771858582251266,2025-12-01,3
Orissa,Sonapur,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Orissa,Subarnapur,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Orissa,Sundargarh,2026-01-01,2.7314453125,0.1294209464503,5.3334696785497,2025-12-01,3
Orissa,Sundergarh,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Pondicherry,Karaikal,2026-01-01,6.921875,3.2855507392750862,10.558199260724914,2025-12-01,8
Pondicherry,Pondicherry,2026-01-01,41.35791015625,21.50704936505051,61.208770947449494,2025-12-01,45
Pondicherry,Yanam,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Puducherry,Karaikal,2026-01-01,14.74755859375,6.3380272003475735,23.157089987152425,2025-12-01,18
Puducherry,Pondicherry,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Puducherry,Puducherry,2026-01-01,42.02880859375,15.854732155356828,68.20288503214317,2025-12-01,46
Puducherry,Yanam,2025-11-01,1.25,0.17646378728987422,2.323536212710126,2025-10-01,1
Punjab,Amritsar,2026-01-01,164.13623046875,0.0,390.9625336584635,2025-12-01,144
Punjab,Barnala,2026-01-01,26.7587890625,11.902015352468654,41.61556277253135,2025-12-01,23
Punjab,Bathinda,2026-01-01,81.81884765625,51.27689866993741,112.36079664256259,2025-12-01,74
Punjab,Faridkot,2026-01-01,29.20703125,13.7847751525568,44.629287347443196,2025-12-01,25
Punjab,Fatehgarh Sahib,2026-01-01,32.8544921875,21.73209477670938,43.97688959829062,2025-12-01,31
Punjab,Fazilka,2026-01-01,55.9677734375,28.350716030996562,83.58483084400343,2025-12-01,56
Punjab,Ferozepur,2026-01-01,43.91943359375,9.14963919709907,78.68922799040092,2025-12-01,34
Punjab,Firozpur,2026-01-01,11.501953125,3.974929250914534,19.028976999085465,2025-12-01,10
Punjab,Gurdaspur,2026-01-01,118.48876953125,38.818640842401905,198.15889822009808,2025-12-01,107
Punjab,Hoshiarpur,2026-01-01,83.97607421875,8.088393587053645,159.86375485044636,2025-12-01,78
Punjab,Jalandhar,2026-01-01,113.46484375,62.08166899407327,164.84801850592675,2025-12-01,103
Punjab,Kapurthala,2026-01-01,60.12548828125,0.0,168.56717861855623,2025-12-01,56
Punjab,Ludhiana,2026-01-01,249.4931640625,0.0,751.1936747797907,2025-12-01,213
Punjab,Malerkotla,2026-01-01,27.3427734375,19.42989123225103,35.25565564274897,2025-12-01,27
Punjab,Mansa,2026-01-01,27.94921875,15.445132283811262,40.45330521618874,2025-12-01,25
Punjab,Moga,2026-01-01,51.416015625,30.237443555273842,72.59458769472616,2025-12-01,46
Punjab,Muktsar,2026-01-01,13.73388671875,5.7205512372015725,21.747222200298427,2025-12-01,15
Punjab,Nawanshahr,2026-01-01,3.5234375,0.0,10.992465131403733,2025-12-01,1
Punjab,Pathankot,2026-01-01,32.80126953125,13.052478818365365,52.550060244134635,2025-12-01,27
Punjab,Patiala,2026-01-01,114.6064453125,25.248990480162703,203.96390014483728,2025-12-01,113
Punjab,Rupnagar,2026-01-01,39.56005859375,18.61264926177715,60.50746792572285,2025-12-01,35
Punjab,S.A.S Nagar,2025-02-01,705.0,705.0,705.0,2025-01-01,705
Punjab,S.A.S Nagar(Mohali),2026-01-01,8.46728515625,4.6049604793713215,12.329609833128679,2025-12-01,9
Punjab,SAS Nagar (Mohali),2026-01-01,88.96435546875,60.35268141394549,117.57602952355451,2025-12-01,90
Punjab,Sangrur,2026-01-01,65.45166015625,7.587973631820901,123.3153466806791,2025-12-01,45
Punjab,Shaheed Bhagat Singh Nagar,2026-01-01,31.1201171875,14.316242888416017,47.923991486583986,2025-12-01,28
Punjab,Sri Muktsar Sahib,2026-01-01,46.7333984375,31.333944713614816,62.13285216138519,2025-12-01,44
Punjab,Tarn Taran,2026-01-01,70.14306640625,32.98657796605523,107.29955484644478,2025-12-01,68
Rajasthan,Ajmer,2026-01-01,369.474609375,189.13122004216078,549.8179987078393,2025-12-01,392
Rajasthan,Alwar,2026-01-01,540.4052734375,192.30389191267676,888.5066549623232,2025-12-01,533
Rajasthan,Banswara,2026-01-01,235.75439453125,153.25340633186403,318.255382730636,2025-12-01,228
Rajasthan,Baran,2026-01-01,195.6943359375,119.29794577316586,272.09072610183415,2025-12-01,207
Rajasthan,Barmer,2026-01-01,499.92919921875,264.6631648146679,735.1952336228321,2025-12-01,491
Rajasthan,Bharatpur,2026-01-01,475.47021484375,261.5249727070843,689.4154569804157,2025-12-01,443
Rajasthan,Bhilwara,2026-01-01,373.58349609375,184.36465843515973,562.8023337523402,2025-12-01,428
Rajasthan,Bikaner,2026-01-01,299.41748046875,50.72817937384542,548.1067815636545,2025-12-01,263
Rajasthan,Bundi,2026-01-01,127.66796875,56.75624625075828,198.5796912492417,2025-12-01,127
Rajasthan,Chittaurgarh,2026-01-01,12.21728515625,5.128742906156324,19.305827406343674,2025-12-01,13
Rajasthan,Chittorgarh,2026-01-01,179.69287109375,76.22306385722754,283.16267833027246,2025-12-01,192
Rajasthan,Churu,2026-01-01,297.83984375,113.35348368206732,482.32620381793265,2025-12-01,285
Rajasthan,Dausa,2026-01-01,196.91650390625,150.67544421776756,243.15756359473244,2025-12-01,196
Rajasthan,Deeg,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Rajasthan,Deeg ,2025-10-01,2.0,2.0,2.0,2025-09-01,2
Rajasthan,Dhaulpur,2026-01-01,1.5,0.0,3.66378244402244,2025-12-01,1
Rajasthan,Dholpur,2026-01-01,224.7861328125,95.43059456866712,354.1416710563329,2025-12-01,210
Rajasthan,Dungarpur,2026-01-01,209.49609375,134.74129474612317,284.2508927538768,2025-12-01,204
Rajasthan,Ganganagar,2026-01-01,161.0888671875,119.7843367855622,202.3933975894378,2025-12-01,160
Rajasthan,Hanumangarh,2026-01-01,127.0029296875,46.21381047920529,207.79204889579472,2025-12-01,116
Rajasthan,Jaipur,2026-01-01,798.97607421875,308.3663608053022,1289.585787632198,2025-12-01,831
Rajasthan,Jaisalmer,2026-01-01,74.4453125,28.923064031353903,119.9675609686461,2025-12-01,67
Rajasthan,Jalor,2026-01-01,388.318359375,205.67194345047366,570.9647752995263,2025-12-01,426
Rajasthan,Jalore,2026-01-01,245.5,0.0,923.2194233604346,2025-12-01,1
Rajasthan,Jhalawar,2026-01-01,281.1591796875,139.9512419873773,422.36711738762267,2025-12-01,326
Rajasthan,Jhunjhunu,2026-01-01,10.68994140625,3.904838049824277,17.475044762675722,2025-12-01,13
Rajasthan,Jhunjhunun,2026-01-01,233.32275390625,134.73985879392416,331.90564901857584,2025-12-01,212
Rajasthan,Jodhpur,2026-01-01,467.5185546875,98.49465666385578,836.5424527111443,2025-12-01,471
Rajasthan,Karauli,2026-01-01,258.8154296875,166.89445854142764,350.73640083357236,2025-12-01,272
Rajasthan,Kota,2026-01-01,208.64697265625,114.58497088778904,302.70897442471096,2025-12-01,203
Rajasthan,Nagaur,2026-01-01,473.5869140625,242.1376317568341,705.0361963681659,2025-12-01,469
Rajasthan,Pali,2026-01-01,332.97900390625,211.30568213369736,454.65232567880264,2025-12-01,333
Rajasthan,Pratapgarh,2026-01-01,143.51513671875,80.47411462141031,206.5561588160897,2025-12-01,130
Rajasthan,Rajsamand,2026-01-01,162.36279296875,101.87066324910515,222.85492268839485,2025-12-01,165
Rajasthan,Sawai Madhopur,2026-01-01,197.1826171875,123.76607639294983,270.5991579820502,2025-12-01,202
Rajasthan,Sikar,2026-01-01,373.2607421875,218.7731843404631,527.7483000345369,2025-12-01,368
Rajasthan,Sirohi,2026-01-01,211.0751953125,0.0,452.12022228957846,2025-12-01,222
Rajasthan,Tonk,2026-01-01,167.35498046875,70.84882099585128,263.86113994164873,2025-12-01,181
Rajasthan,Udaipur,2026-01-01,468.03369140625,282.0270596871056,654.0403231253945,2025-12-01,500
Sikkim,East,2026-01-01,12.10302734375,5.9587796628354806,18.247275024664518,2025-12-01,14
Sikkim,East Sikkim,2026-01-01,8.08935546875,3.2484786805415657,12.930232256958433,2025-12-01,9
Sikkim,Mangan,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Sikkim,Namchi,2025-12-01,1.25,0.2085168946048479,2.291483105395152,2025-11-01,1
Sikkim,North,2025-10-01,2.03125,0.0,5.1200486213213905,2025-09-01,1
Sikkim,North Sikkim,2026-01-01,1.78515625,0.782260438926978,2.7880520610730217,2025-12-01,2
Sikkim,South,2026-01-01,6.498046875,1.13141569731342,11.86467805268658,2025-12-01,8
Sikkim,South Sikkim,2026-01-01,4.3818359375,0.0,27.950330908342238,2025-12-01,4
Sikkim,West,2026-01-01,7.013671875,0.0,14.10366458266971,2025-12-01,5
Sikkim,West Sikkim,2026-01-01,4.29150390625,0.0,21.28887524326367,2025-12-01,5
Tamil Nadu,Ariyalur,2026-01-01,55.3662109375,20.25555546252602,90.47686641247398,2025-12-01,42
Tamil Nadu,Chengalpattu,2026-01-01,23.3818359375,7.431052962490307,39.332618912509695,2025-12-01,21
Tamil Nadu,Chennai,2026-01-01,253.45654296875,204.18577163182806,302.72731430567194,2025-12-01,246
Tamil Nadu,Coimbatore,2026-01-01,251.16455078125,164.09098891626405,338.23811264623595,2025-12-01,275
Tamil Nadu,Cuddalore,2026-01-01,230.75927734375,164.78290454097726,296.73565014652274,2025-12-01,219
