state,district,forecast_month,forecast,pi_low,pi_high,last_month,last_value
Tamil Nadu,Dharmapuri,2026-01-01,155.0263671875,128.07149697859433,181.98123739640567,2025-12-01,161
Tamil Nadu,Dindigul,2026-01-01,191.78759765625,119.41452698731098,264.160668325189,2025-12-01,214
Tamil Nadu,Erode,2026-01-01,180.81201171875,133.37642293259898,228.24760050490102,2025-12-01,193
Tamil Nadu,Kallakurichi,2026-01-01,18.01318359375,0.0,36.21762788406498,2025-12-01,17
Tamil Nadu,Kancheepuram,2026-01-01,336.54931640625,260.2860282966278,412.8126045158722,2025-12-01,346
Tamil Nadu,Kanchipuram,2025-02-01,351.0,351.0,351.0,2025-01-01,351
Tamil Nadu,Kanniyakumari,2026-01-01,56.10791015625,27.36100606206964,84.85481425043037,2025-12-01,47
Tamil Nadu,Kanyakumari,2026-01-01,54.767578125,41.14223550942087,68.39292074057913,2025-12-01,53
Tamil Nadu,Karur,2026-01-01,119.841796875,85.37545082878137,154.30814292121863,2025-12-01,116
Tamil Nadu,Krishnagiri,2026-01-01,148.615234375,85.38856323224533,211.84190551775467,2025-12-01,172
Tamil Nadu,Madurai,2026-01-01,255.84716796875,169.88807166623303,341.80626427126697,2025-12-01,240
Tamil Nadu,Mayiladuthurai,2026-01-01,14.8330078125,6.368051493427242,23.29796413157276,2025-12-01,12
Tamil Nadu,Nagapattinam,2026-01-01,116.18603515625,84.74499240061657,147.62707791188345,2025-12-01,115
Tamil Nadu,Namakkal,2026-01-01,125.5673828125,50.72281801121295,200.41194761378705,2025-12-01,107
Tamil Nadu,Perambalur,2026-01-01,59.22216796875,44.93292914605287,73.51140679144713,2025-12-01,58
Tamil Nadu,Pudukkottai,2026-01-01,196.17138671875,139.95146563888272,252.39130779861728,2025-12-01,183
Tamil Nadu,Ramanathapuram,2026-01-01,93.408203125,63.52208714171214,123.29431910828785,2025-12-01,97
Tamil Nadu,Ranipet,2026-01-01,1.994140625,0.0,5.873235461734884,2025-12-01,1
Tamil Nadu,Salem,2026-01-01,259.611328125,192.05858253271396,327.16407371728604,2025-12-01,247
Tamil Nadu,Sivaganga,2026-01-01,103.91748046875,65.23118887379496,142.60377206370504,2025-12-01,96
Tamil Nadu,Tenkasi,2026-01-01,31.12646484375,11.688711170736454,50.564218516763546,2025-12-01,26
Tamil Nadu,Thanjavur,2026-01-01,195.90869140625,155.24267889062043,236.57470392187957,2025-12-01,195
Tamil Nadu,The Nilgiris,2026-01-01,51.89697265625,22.692120966886403,81.1018243456136,2025-12-01,63
Tamil Nadu,Theni,2026-01-01,86.34912109375,38.707597836112306,133.9906443513877,2025-12-01,69
Tamil Nadu,Thiruvallur,2026-01-01,4.8115234375,0.0,23.276286329664412,2025-12-01,4
Tamil Nadu,Thiruvarur,2026-01-01,125.181640625,91.40492314826112,158.9583581017389,2025-12-01,124
Tamil Nadu,Thoothukkudi,2026-01-01,137.0654296875,100.75998582901259,173.37087354598742,2025-12-01,142
Tamil Nadu,Tiruchirappalli,2026-01-01,327.13037109375,218.75087343541662,435.5098687520834,2025-12-01,324
Tamil Nadu,Tirunelveli,2026-01-01,257.16650390625,199.3737815498579,314.9592262626421,2025-12-01,265
Tamil Nadu,Tirupathur,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Tamil Nadu,Tirupattur,2026-01-01,31.03466796875,21.848615768757384,40.220720168742616,2025-12-01,33
Tamil Nadu,Tiruppur,2026-01-01,172.93896484375,126.2442382139545,219.6336914735455,2025-12-01,189
Tamil Nadu,Tiruvallur,2026-01-01,305.1982421875,218.32574289076058,392.0707414842394,2025-12-01,289
Tamil Nadu,Tiruvannamalai,2026-01-01,217.39599609375,158.7289790882436,276.0630130992564,2025-12-01,235
Tamil Nadu,Tuticorin,2025-04-01,1.0,1.0,1.0,2025-03-01,1
Tamil Nadu,Vellore,2026-01-01,253.61181640625,193.3291965400575,313.8944362724425,2025-12-01,260
Tamil Nadu,Villupuram,2026-01-01,264.78125,127.38793326792413,402.17456673207585,2025-12-01,314
Tamil Nadu,Viluppuram,2026-01-01,202.673828125,101.13033790505008,304.21731834494994,2025-12-01,234
Tamil Nadu,Virudhunagar,2026-01-01,146.62646484375,108.19922683671916,185.05370285078084,2025-12-01,153
Telangana,Adilabad,2026-01-01,103.46875,70.88561705765773,136.05188294234227,2025-12-01,109
Telangana,Bhadradri Kothagudem,2026-01-01,82.33837890625,39.68598835517294,124.99076945732706,2025-12-01,78
Telangana,Hanumakonda,2026-01-01,26.60888671875,8.677348065491586,44.540425372008414,2025-12-01,24
Telangana,Hyderabad,2026-01-01,480.63671875,0.0,1026.8262272091079,2025-12-01,460
Telangana,Jagitial,2026-01-01,53.56982421875,27.059570660125782,80.08007777737421,2025-12-01,61
Telangana,Jangaon,2026-01-01,3.7890625,0.30065816075574636,7.277466839244253,2025-12-01,5
Telangana,Jangoan,2026-01-01,35.26904296875,26.45626131524172,44.08182462225828,2025-12-01,35
Telangana,Jayashankar Bhupalpally,2026-01-01,27.3154296875,13.025765662227926,41.605093712772074,2025-12-01,32
Telangana,Jogulamba Gadwal,2026-01-01,62.52197265625,32.91079244701344,92.13315286548655,2025-12-01,66
Telangana,K.v. Rangareddy,2026-01-01,522.72216796875,263.8317822848878,781.6125536526122,2025-12-01,552
Telangana,Kamareddy,2026-01-01,70.87255859375,31.276108033322117,110.46900915417788,2025-12-01,74
Telangana,Karimnagar,2026-01-01,198.517578125,155.53848573652715,241.49667051347285,2025-12-01,207
Telangana,Khammam,2026-01-01,134.4365234375,84.4036905804917,184.46935629450832,2025-12-01,145
Telangana,Komaram Bheem,2026-01-01,40.23486328125,26.7443460872023,53.7253804752977,2025-12-01,38
Telangana,Mahabubabad,2026-01-01,58.12158203125,40.822976725347445,75.42018733715256,2025-12-01,62
Telangana,Mahabubnagar,2026-01-01,366.3935546875,239.0924820153436,493.6946273596564,2025-12-01,374
Telangana,Mancherial,2026-01-01,40.1748046875,21.981432099061117,58.36817727593888,2025-12-01,42
Telangana,Medak,2026-01-01,241.0791015625,125.11935593274346,357.0388471922565,2025-12-01,259
Telangana,Medchal Malkajgiri,2025-02-01,704.0,704.0,704.0,2025-01-01,704
Telangana,Medchal-malkajgiri,2026-01-01,106.37060546875,40.475452347079525,172.2657585904205,2025-12-01,88
Telangana,Medchal?malkajgiri,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Telangana,Medchal−malkajgiri,2026-01-01,15.10009765625,7.370851509246499,22.8293438032535,2025-12-01,17
Telangana,Mulugu,2026-01-01,35.23095703125,15.999594140148787,54.46231992235121,2025-12-01,42
Telangana,Nagarkurnool,2026-01-01,51.2939453125,26.9067656185388,75.6811250064612,2025-12-01,57
Telangana,Nalgonda,2026-01-01,228.47314453125,139.1246054821404,317.8216835803596,2025-12-01,236
Telangana,Narayanpet,2026-01-01,53.05517578125,33.0144322975041,73.0959192649959,2025-12-01,58
Telangana,Nirmal,2026-01-01,47.89404296875,32.61827328195619,63.16981265554381,2025-12-01,47
Telangana,Nizamabad,2026-01-01,221.1298828125,137.68684431066794,304.57292131433206,2025-12-01,234
Telangana,Peddapalli,2026-01-01,21.59130859375,14.795263814710772,28.387353372789228,2025-12-01,21
Telangana,Rajanna Sircilla,2026-01-01,27.23583984375,18.873516291136934,35.59816339636306,2025-12-01,29
Telangana,Ranga Reddy,2025-02-01,284.0,284.0,284.0,2025-01-01,284
Telangana,Rangareddy,2026-01-01,8.4619140625,3.427188807114991,13.496639317885009,2025-12-01,7
Telangana,Sangareddy,2026-01-01,82.611328125,36.96400405151838,128.25865219848163,2025-12-01,87
Telangana,Siddipet,2026-01-01,63.7763671875,37.68539665696993,89.86733771803007,2025-12-01,62
Telangana,Suryapet,2026-01-01,74.853515625,50.971428440392536,98.73560280960746,2025-12-01,75
Telangana,Vikarabad,2026-01-01,97.859375,40.776286397323666,154.94246360267633,2025-12-01,110
Telangana,Wanaparthy,2026-01-01,61.00830078125,26.742129717328055,95.27447184517195,2025-12-01,69
Telangana,Warangal,2026-01-01,95.67529296875,69.63735349404342,121.71323244345658,2025-12-01,93
Telangana,Warangal (urban),2025-07-01,1.0,1.0,1.0,2025-06-01,1
Telangana,Warangal Rural,2026-01-01,24.103515625,15.24086158333967,32.96616966666033,2025-12-01,27
Telangana,Warangal Urban,2026-01-01,21.98583984375,6.433108261376079,37.53857142612392,2025-12-01,19
Telangana,Yadadri.,2026-01-01,51.75537109375,14.633832539830983,88.87690964766901,2025-12-01,44
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-02-01,716.0,716.0,716.0,2025-01-01,716
Tripura,Dhalai,2026-01-01,38.80029296875,25.447792800344967,52.15279313715503,2025-12-01,37
Tripura,Dhalai  *,2025-12-01,4.375,0.05732541219769072,8.692674587802308,2025-11-01,6
Tripura,Gomati,2026-01-01,19.39794921875,0.0,40.916760399205636,2025-12-01,27
Tripura,Khowai,2026-01-01,15.650390625,0.0,38.70703309978117,2025-12-01,25
Tripura,North Tripura,2026-01-01,46.56005859375,22.514031221911853,70.60608596558815,2025-12-01,48
Tripura,Sepahijala,2026-01-01,45.2392578125,21.06613150050123,69.41238412449877,2025-12-01,52
Tripura,South Tripura,2026-01-01,69.82275390625,38.249251739435124,101.39625607306488,2025-12-01,62
Tripura,Unakoti,2026-01-01,19.74951171875,11.826834607140226,27.672188830359772,2025-12-01,20
Tripura,West Tripura,2026-01-01,70.9208984375,42.82570708634229,99.01608978865771,2025-12-01,80
Uttar Pradesh,Agra,2026-01-01,527.09716796875,0.0,1207.0814632096894,2025-12-01,522
Uttar Pradesh,Aligarh,2026-01-01,385.8564453125,0.0,1130.2606796764044,2025-12-01,409
Uttar Pradesh,Allahabad,2026-01-01,425.2392578125,251.940606338348,598.5379092866519,2025-12-01,436
Uttar Pradesh,Ambedkar Nagar,2026-01-01,229.50341796875,153.6166985882123,305.39013734928767,2025-12-01,220
Uttar Pradesh,Amethi,2026-01-01,240.83203125,131.05785733803705,350.606205161963,2025-12-01,264
Uttar Pradesh,Amroha,2026-01-01,186.384765625,49.84647652863541,322.92305472136457,2025-12-01,160
Uttar Pradesh,Auraiya,2026-01-01,118.43896484375,82.24268351964517,154.63524616785483,2025-12-01,117
Uttar Pradesh,Ayodhya,2026-01-01,34.66357421875,0.0,71.36106523778707,2025-12-01,34
Uttar Pradesh,Azamgarh,2026-01-01,529.54150390625,210.25745107422932,848.8255567382707,2025-12-01,594
Uttar Pradesh,Baghpat,2026-01-01,171.029296875,80.90182728691647,261.1567664630835,2025-12-01,166
Uttar Pradesh,Bahraich,2026-01-01,593.32763671875,0.0,1767.2296898058003,2025-12-01,615
Uttar Pradesh,Ballia,2026-01-01,304.89404296875,167.79713072083246,441.99095521666754,2025-12-01,281
Uttar Pradesh,Balrampur,2026-01-01,200.3642578125,0.0,450.22514906920287,2025-12-01,188
Uttar Pradesh,Banda,2026-01-01,188.8837890625,0.0,432.96205372074735,2025-12-01,183
Uttar Pradesh,Bara Banki,2026-01-01,262.6162109375,161.61635560781298,363.616066267187,2025-12-01,250
Uttar Pradesh,Barabanki,2026-01-01,18.03271484375,0.0,113.33819081585231,2025-12-01,18
Uttar Pradesh,Bareilly,2026-01-01,532.23828125,0.0,1178.9693216461515,2025-12-01,556
Uttar Pradesh,Basti,2026-01-01,310.009765625,176.5308798655708,443.4886513844292,2025-12-01,316
Uttar Pradesh,Bhadohi,2026-01-01,16.1630859375,7.783210342098224,24.542961532901778,2025-12-01,14
Uttar Pradesh,Bijnor,2026-01-01,425.0244140625,165.50536059491708,684.5434675300829,2025-12-01,412
Uttar Pradesh,Budaun,2026-01-01,384.36669921875,84.24030277732129,684.4930956601787,2025-12-01,417
Uttar Pradesh,Bulandshahar,2026-01-01,8.00048828125,3.807322607795226,12.193653954704775,2025-12-01,8
Uttar Pradesh,Bulandshahr,2026-01-01,411.916015625,166.3629360920588,657.4690951579412,2025-12-01,426
Uttar Pradesh,Chandauli,2026-01-01,251.14892578125,65.8039121759357,436.4939393865643,2025-12-01,235
Uttar Pradesh,Chitrakoot,2026-01-01,133.79150390625,106.0494100207634,161.5335977917366,2025-12-01,137
Uttar Pradesh,Deoria,2026-01-01,287.22607421875,133.38912699150265,441.0630214459974,2025-12-01,303
Uttar Pradesh,Etah,2026-01-01,161.2861328125,0.0,503.85290211824156,2025-12-01,169
Uttar Pradesh,Etawah,2026-01-01,187.92041015625,77.4020653652794,298.4387549472206,2025-12-01,191
Uttar Pradesh,Faizabad,2026-01-01,229.18896484375,154.64996064250192,303.7279690449981,2025-12-01,228
Uttar Pradesh,Farrukhabad,2026-01-01,182.31494140625,127.15621010695082,237.47367270554918,2025-12-01,182
Uttar Pradesh,Fatehpur,2026-01-01,272.201171875,26.544371400050522,517.8579723499495,2025-12-01,283
Uttar Pradesh,Firozabad,2026-01-01,258.46435546875,0.0,575.2538670358392,2025-12-01,273
Uttar Pradesh,Gautam Buddha Nagar,2026-01-01,273.44677734375,0.0,807.9203237057893,2025-12-01,237
Uttar Pradesh,Ghaziabad,2026-01-01,482.8251953125,0.0,969.2183681866788,2025-12-01,477
Uttar Pradesh,Ghazipur,2026-01-01,408.75146484375,256.8921924491077,560.6107372383923,2025-12-01,418
Uttar Pradesh,Gonda,2026-01-01,353.47705078125,146.26332262827907,560.6907789342209,2025-12-01,334
Uttar Pradesh,Gorakhpur,2026-01-01,407.79443359375,46.58830434640964,769.0005628410904,2025-12-01,376
Uttar Pradesh,Hamirpur,2026-01-01,100.38720703125,41.67502670916149,159.0993873533385,2025-12-01,86
Uttar Pradesh,Hapur,2026-01-01,122.7333984375,0.0,277.52755529894256,2025-12-01,121
Uttar Pradesh,Hardoi,2026-01-01,479.9375,0.0,1088.5757776146459,2025-12-01,518
Uttar Pradesh,Hathras,2026-01-01,180.0830078125,83.99855514640814,276.16746047859186,2025-12-01,178
Uttar Pradesh,Jalaun,2026-01-01,144.9931640625,36.52678651820439,253.4595416067956,2025-12-01,119
Uttar Pradesh,Jaunpur,2026-01-01,409.05908203125,213.0915297139179,605.0266343485821,2025-12-01,426
Uttar Pradesh,Jhansi,2026-01-01,242.4521484375,154.9405806036984,329.96371627130156,2025-12-01,241
Uttar Pradesh,Jyotiba Phule Nagar,2026-01-01,4.43359375,0.0,10.895220953761733,2025-12-01,3
Uttar Pradesh,Kannauj,2026-01-01,191.4970703125,71.1947276068592,311.7994130181408,2025-12-01,199
Uttar Pradesh,Kanpur Dehat,2026-01-01,169.62109375,15.201583457503773,324.0406040424962,2025-12-01,177
Uttar Pradesh,Kanpur Nagar,2026-01-01,512.44189453125,0.0,1056.8399337028393,2025-12-01,486
Uttar Pradesh,Kasganj,2026-01-01,126.75341796875,0.8750357829213158,252.63180015457868,2025-12-01,129
Uttar Pradesh,Kaushambi,2026-01-01,200.01123046875,114.40375468103245,285.61870625646753,2025-12-01,198
Uttar Pradesh,Kheri,2026-01-01,541.11181640625,66.2021992949629,1016.0214335175372,2025-12-01,512
Uttar Pradesh,Kushi Nagar,2025-02-01,1570.0,1570.0,1570.0,2025-01-01,1570
Uttar Pradesh,Kushinagar,2026-01-01,306.03369140625,144.63203067999277,467.4353521325072,2025-12-01,290
Uttar Pradesh,Kushinagar *,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Uttar Pradesh,Lalitpur,2026-01-01,164.41796875,102.46635935748353,226.36957814251647,2025-12-01,186
Uttar Pradesh,Lucknow,2026-01-01,519.525390625,95.25987121517738,943.7909100348227,2025-12-01,513
Uttar Pradesh,Maharajganj,2026-01-01,315.98681640625,0.0,765.686319978766,2025-12-01,293
Uttar Pradesh,Mahoba,2026-01-01,96.06982421875,65.72931539412714,126.41033304337286,2025-12-01,91
Uttar Pradesh,Mahrajganj,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Uttar Pradesh,Mainpuri,2026-01-01,289.12451171875,27.8037193901896,550.4453040473104,2025-12-01,329
Uttar Pradesh,Mathura,2026-01-01,296.47998046875,146.2078354173693,446.7521255201307,2025-12-01,288
Uttar Pradesh,Mau,2026-01-01,232.357421875,168.70555567921525,296.00928807078475,2025-12-01,218
Uttar Pradesh,Meerut,2026-01-01,410.42919921875,0.0,938.7317301929847,2025-12-01,404
Uttar Pradesh,Mirzapur,2026-01-01,279.322265625,162.22549102336126,396.41904022663874,2025-12-01,281
Uttar Pradesh,Moradabad,2026-01-01,350.873046875,0.0,924.4736154558084,2025-12-01,333
Uttar Pradesh,Muzaffarnagar,2026-01-01,285.39892578125,124.21603375339595,446.58181780910405,2025-12-01,278
Uttar Pradesh,Pilibhit,2026-01-01,193.896484375,0.0,603.5936925706742,2025-12-01,168
Uttar Pradesh,Pratapgarh,2026-01-01,326.12646484375,159.77881181741756,492.4741178700824,2025-12-01,312
Uttar Pradesh,Prayagraj,2026-01-01,62.7119140625,0.0,131.4531719702008,2025-12-01,73
Uttar Pradesh,Rae Bareli,2026-01-01,271.42626953125,184.1308765623334,358.7216625001666,2025-12-01,277
Uttar Pradesh,Raebareli,2025-05-01,1.0,1.0,1.0,2025-04-01,1
Uttar Pradesh,Rampur,2026-01-01,268.16259765625,0.0,864.730626054064,2025-12-01,236
Uttar Pradesh,Saharanpur,2026-01-01,347.373046875,0.0,702.5513468380959,2025-12-01,334
Uttar Pradesh,Sambhal,2026-01-01,253.521484375,113.86206843741482,393.1809003125852,2025-12-01,219
Uttar Pradesh,Sant Kabir Nagar,2026-01-01,169.35791015625,111.01328378023322,227.70253653226678,2025-12-01,168
Uttar Pradesh,Sant Ravidas Nagar,2026-01-01,142.09326171875,97.84843423649414,186.33808920100586,2025-12-01,146
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12-01,2.369140625,0.0,4.900258453578616,2025-11-01,2
Uttar Pradesh,Shahjahanpur,2026-01-01,310.44970703125,0.0,1069.7140228227938,2025-12-01,298
Uttar Pradesh,Shamli,2026-01-01,207.1279296875,155.6455455469999,258.61031382800013,2025-12-01,211
Uttar Pradesh,Shravasti,2025-02-01,2535.0,2535.0,2535.0,2025-01-01,2535
Uttar Pradesh,Shrawasti,2026-01-01,138.03564453125,61.61918941890025,214.45209964359975,2025-12-01,133
Uttar Pradesh,Siddharth Nagar,2025-02-01,4341.0,4341.0,4341.0,2025-01-01,4341
Uttar Pradesh,Siddharthnagar,2026-01-01,341.00341796875,81.58392176406875,600.4229141734313,2025-12-01,338
Uttar Pradesh,Sitapur,2026-01-01,540.0546875,0.0,1338.5400533286638,2025-12-01,521
Uttar Pradesh,Sonbhadra,2026-01-01,157.92333984375,78.14089153879002,237.70578814870998,2025-12-01,139
Uttar Pradesh,Sultanpur,2026-01-01,270.96484375,107.27107830555846,434.6586091944415,2025-12-01,254
Uttar Pradesh,Unnao,2026-01-01,326.8623046875,0.0,768.1961939185501,2025-12-01,288
Uttar Pradesh,Varanasi,2026-01-01,398.24462890625,0.0,956.2653771181672,2025-12-01,367
Uttarakhand,Almora,2026-01-01,33.67626953125,4.361835907449578,62.990703155050426,2025-12-01,25
Uttarakhand,Bageshwar,2026-01-01,18.21728515625,0.9968010979171282,35.43776921458287,2025-12-01,12
Uttarakhand,Chamoli,2026-01-01,36.2275390625,22.298652412714763,50.15642571228524,2025-12-01,35
Uttarakhand,Champawat,2026-01-01,23.29736328125,0.0,50.2807847510973,2025-12-01,14
Uttarakhand,Dehradun,2026-01-01,168.53466796875,0.0,344.74711910004714,2025-12-01,160
Uttarakhand,Garhwal,2026-01-01,1.84765625,0.9850209630095007,2.7102915369904994,2025-12-01,2
Uttarakhand,Hardwar,2026-01-01,5.21875,0.0,11.993051686679248,2025-12-01,6
Uttarakhand,Haridwar,2026-01-01,142.60791015625,77.33663320705838,207.87918710544162,2025-12-01,130
Uttarakhand,Nainital,2026-01-01,91.6162109375,34.58591647597209,148.64650539902792,2025-12-01,76
Uttarakhand,Pauri Garhwal,2026-01-01,57.1162109375,39.45800736993502,74.77441450506498,2025-12-01,56
Uttarakhand,Pithoragarh,2026-01-01,32.00390625,0.0,70.87785697568978,2025-12-01,17
Uttarakhand,Rudraprayag,2026-01-01,22.85205078125,0.0,46.22578134464676,2025-12-01,16
Uttarakhand,Tehri Garhwal,2026-01-01,79.20166015625,42.39772970611035,116.00559060638966,2025-12-01,77
Uttarakhand,Udham Singh Nagar,2026-01-01,187.11083984375,107.28152028555816,266.94015940194186,2025-12-01,164
Uttarakhand,Uttarkashi,2026-01-01,27.10791015625,17.272969974448003,36.942850338052,2025-12-01,28
WEST BENGAL,HOOGHLY,2025-12-01,1.0,1.0,1.0,2025-11-01,1
WESTBENGAL,HOOGHLY,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West  Bengal,Hooghly,2026-01-01,1.03125,0.6135774989293568,1.4489225010706432,2025-12-01,1
West Bangal,Howrah,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,2
West Bengal,24 Paraganas North,2025-02-01,6147.0,6147.0,6147.0,2025-01-01,6147
West Bengal,24 Paraganas South,2025-02-01,490.0,490.0,490.0,2025-01-01,490
West Bengal,Alipurduar,2026-01-01,39.140625,0.0,176.81227097612805,2025-12-01,41
West Bengal,Bankura,2026-01-01,357.833984375,236.62342072112972,479.0445480288703,2025-12-01,361
West Bengal,Barddhaman,2026-01-01,472.8857421875,220.20665992202896,725.564824452971,2025-12-01,401
West Bengal,Bardhaman,2026-01-01,58.802734375,32.643120236928475,84.96234851307153,2025-12-01,51
West Bengal,Birbhum,2026-01-01,390.87548828125,124.66836013110202,657.082616431398,2025-12-01,326
West Bengal,Cooch Behar,2026-01-01,235.1162109375,74.5407129798038,395.6917088951962,2025-12-01,200
West Bengal,Coochbehar,2025-10-01,2205.0,0.0,8178.3552447514785,2025-09-01,50
West Bengal,Dakshin Dinajpur,2026-01-01,219.30322265625,168.66398413349944,269.94246117900053,2025-12-01,229
West Bengal,Darjeeling,2026-01-01,111.86767578125,0.0,296.47454093558076,2025-12-01,100
West Bengal,Darjiling,2026-01-01,24.6796875,15.99861304124255,33.36076195875745,2025-12-01,22
West Bengal,Dinajpur Dakshin,2025-02-01,997.0,997.0,997.0,2025-01-01,997
West Bengal,Dinajpur Uttar,2025-10-01,5835.5,0.0,21813.878797387424,2025-09-01,71
West Bengal,East Midnapore,2026-01-01,64.06103515625,31.901221555548965,96.22084875695103,2025-12-01,54
West Bengal,HOOGHLY,2025-02-01,1.0,1.0,1.0,2025-01-01,1
West Bengal,HOWRAH,2025-07-01,1.5,0.11407070887436688,2.885929291125633,2025-06-01,2
West Bengal,Haora,2026-01-01,89.66552734375,46.21710106184024,133.11395362565975,2025-12-01,78
West Bengal,Hawrah,2025-05-01,1.0,1.0,1.0,2025-04-01,1
West Bengal,Hooghly,2026-01-01,447.51171875,289.0288985574431,605.9945389425569,2025-12-01,406
West Bengal,Howrah,2026-01-01,360.8994140625,272.9034029381727,448.8954251868273,2025-12-01,382
West Bengal,Hugli,2026-01-01,4.619140625,0.0,11.50607610231761,2025-12-01,2
West Bengal,Jalpaiguri,2026-01-01,268.845703125,145.58377376625504,392.10763248374496,2025-12-01,264
West Bengal,Jhargram,2026-01-01,29.294921875,14.461553431077272,44.12829031892273,2025-12-01,25
West Bengal,Kalimpong,2026-01-01,6.140625,0.0,20.42017130092141,2025-12-01,6
West Bengal,Koch Bihar,2026-01-01,96.7919921875,57.81888440355205,135.76509997144797,2025-12-01,91
West Bengal,Kolkata,2026-01-01,274.97119140625,151.57253634119536,398.36984647130464,2025-12-01,267
West Bengal,MALDA,2025-09-01,1.5,0.2603871572139953,2.7396128427860047,2025-08-01,2
West Bengal,Malda,2026-01-01,399.12255859375,262.9135221044844,535.3315950830156,2025-12-01,366
West Bengal,Maldah,2026-01-01,56.142578125,38.28173830581157,74.00341794418843,2025-12-01,54
West Bengal,Medinipur,2025-12-01,1.5625,0.3693312086272611,2.755668791372739,2025-11-01,2
West Bengal,Medinipur West,2025-02-01,645.0,645.0,645.0,2025-01-01,645
West Bengal,Murshidabad,2026-01-01,1018.92529296875,592.4008490708884,1445.4497368666116,2025-12-01,906
West Bengal,NADIA,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,Nadia,2026-01-01,404.958984375,177.767478564968,632.150490185032,2025-12-01,384
West Bengal,North 24 Parganas,2026-01-01,777.9833984375,599.2116602568295,956.7551366181705,2025-12-01,724
West Bengal,North Dinajpur,2026-01-01,7.615234375,0.0,17.071192829253594,2025-12-01,6
West Bengal,North Twenty Four Parganas,2026-01-01,51.63427734375,38.36529972643444,64.90325496106556,2025-12-01,50
West Bengal,Paschim Bardhaman,2026-01-01,42.841796875,20.89906774527633,64.78452600472367,2025-12-01,42
West Bengal,Paschim Medinipur,2026-01-01,524.58203125,276.39940009967484,772.7646624003252,2025-12-01,449
West Bengal,Purba Bardhaman,2026-01-01,83.40869140625,37.313525624016506,129.5038571884835,2025-12-01,70
West Bengal,Purba Medinipur,2026-01-01,446.10009765625,219.26053759053792,672.939657721962,2025-12-01,389
West Bengal,Purulia,2026-01-01,29.8828125,10.478552442627429,49.28707255737257,2025-12-01,33
West Bengal,Puruliya,2026-01-01,435.00927734375,280.1622494822568,589.8563052052432,2025-12-01,391
West Bengal,South 24 Parganas,2026-01-01,890.8017578125,465.5455038338724,1316.0580117911277,2025-12-01,790
West Bengal,South Dinajpur,2026-01-01,13.14404296875,5.90853201015331,20.37955392734669,2025-12-01,11
West Bengal,South Twenty Four Parganas,2026-01-01,110.88427734375,47.75124477836973,174.01730990913026,2025-12-01,103
West Bengal,Uttar Dinajpur,2026-01-01,604.61767578125,217.04302596397315,992.1923255985268,2025-12-01,545
West Bengal,West Midnapore,2026-01-01,67.69873046875,36.17068931460604,99.22677162289396,2025-12-01,63
West Bengal,hooghly,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West bengal,hooghly,2025-10-01,1.5,0.11407070887436688,2.885929291125633,2025-09-01,1
Westbengal,Hooghly,2026-01-01,1.0,1.0,1.0,2025-12-01,1
andhra pradesh,rangareddi,2025-10-01,1.0,1.0,1.0,2025-09-01,1
